headers;"Код заказа";Присоединение;Конструкция;Функция;"Условный проход, мм";"Размер привода, мм";"Расход Kv, м3/час";"Присоединение канала управления";"Рабочая среда";"Температура рабочей среды, °С";"Рабочее давление, МПа";"Максимальная вязкость среды, сСт";"Управляющая среда";"Температура окружающей среды, °С";"Управляющее давление, МПа";"Материал корпуса клапана";"Материал уплотнения клапана";"Материал привода";"Уплотнения привода";price;stock
EMCJ-50-100DCS2;G2;"Седельный клапан";"Двустороннего действия нормально закрытый";50;100;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";59696.33;"0 шт"
EMCJ-50-100DCS1;G2;"Седельный клапан";"Двустороннего действия нормально закрытый";50;100;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";59696.33;"0 шт"
EMCJ-40-80S2;"G1 1/2";"Седельный клапан";"Нормально закрытый";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";33909.69;"0 шт"
EMCJ-40-80S1;"G1 1/2";"Седельный клапан";"Нормально закрытый";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";37301.31;"0 шт"
EMCJ-40-80DS2;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";62783.74;"0 шт"
EMCJ-40-80DS1;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";62783.74;"0 шт"
EMCJ-40-80DCS2;"G1 1/2";"Седельный клапан";"Двустороннего действия нормально закрытый";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";44408.17;"0 шт"
EMCJ-40-80DCS1;"G1 1/2";"Седельный клапан";"Двустороннего действия нормально закрытый";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";44408.17;"0 шт"
EMCJ-40-63S2;"G1 1/2";"Седельный клапан";"Нормально закрытый";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";18925.74;"0 шт"
EMCP-10-50HS1;G3/8;"Седельный клапан";"Нормально открытый";10;50;4.7;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;8435.03;"0 шт"
EMCP-10-50DS1;G3/8;"Седельный клапан";"Двустороннего действия";10;50;4.7;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;8435.03;"0 шт"
EMCJ-50-80S2;G2;"Седельный клапан";"Нормально закрытый";50;80;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";37210.69;"0 шт"
EMCJ-50-80S1;G2;"Седельный клапан";"Нормально закрытый";50;80;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";43417.87;"0 шт"
EMCJ-50-80DS2;G2;"Седельный клапан";"Двустороннего действия";50;80;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";68647.87;"0 шт"
EMCJ-50-80DS1;G2;"Седельный клапан";"Двустороннего действия";50;80;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";68647.87;"0 шт"
EMCJ-50-80DCS2;G2;"Седельный клапан";"Двустороннего действия нормально закрытый";50;80;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";51683.31;"0 шт"
EMCJ-50-80DCS1;G2;"Седельный клапан";"Двустороннего действия нормально закрытый";50;80;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";51683.31;"0 шт"
EMCJ-50-63S2;G2;"Седельный клапан";"Нормально закрытый";50;63;52.8;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";21624.79;"0 шт"
EMCJ-50-63S1;G2;"Седельный клапан";"Нормально закрытый";50;63;52.8;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";24666.89;"0 шт"
EMCJ-50-63DS2;G2;"Седельный клапан";"Двустороннего действия";50;63;52.8;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";59437.43;"0 шт"
EMCJ-50-63DS1;G2;"Седельный клапан";"Двустороннего действия";50;63;52.8;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";59437.43;"0 шт"
EMCJ-50-63DCS2;G2;"Седельный клапан";"Двустороннего действия нормально закрытый";50;63;52.8;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";40764.12;"0 шт"
EMCJ-50-63DCS1;G2;"Седельный клапан";"Двустороннего действия нормально закрытый";50;63;52.8;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.0;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";40764.12;"0 шт"
EMCJ-10-50S2;G3/8;"Седельный клапан";"Нормально закрытый";10;50;4.7;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";10136.01;"0 шт"
