headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";Форма;price;stock
SPB08-04S1G;"Цанговый штуцер 8 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1448.56;"0 шт"
SPB08-03S1G;"Цанговый штуцер 8 мм";G3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1383.83;"0 шт"
SPB08-02S1G;"Цанговый штуцер 8 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1345;"0 шт"
SPB08-01S1G;"Цанговый штуцер 8 мм";G1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1329.46;"0 шт"
SPB06-04S1G;"Цанговый штуцер 6 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1282.21;"0 шт"
SPB06-03S1G;"Цанговый штуцер 6 мм";G3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1243.38;"0 шт"
SPB06-02S1G;"Цанговый штуцер 6 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1195.48;"0 шт"
SPB06-01S1G;"Цанговый штуцер 6 мм";G1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1180.59;"0 шт"
SPB04-02S1G;"Цанговый штуцер 4 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1154.06;"0 шт"
SPB04-01S1G;"Цанговый штуцер 4 мм";G1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1148.23;"0 шт"
SPB16-06S1P;"Цанговый штуцер 16 мм";R3/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2218.79;"0 шт"
SPB16-04S1P;"Цанговый штуцер 16 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2138.53;"0 шт"
SPB16-03S1P;"Цанговый штуцер 16 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2097.11;"0 шт"
SPB16-02S1P;"Цанговый штуцер 16 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2042.74;"0 шт"
SPB14-06S1P;"Цанговый штуцер 14 мм";R3/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1739.82;"0 шт"
SPB14-04S1P;"Цанговый штуцер 14 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1543.06;"0 шт"
SPB14-03S1P;"Цанговый штуцер 14 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1505.52;"0 шт"
