headers;"Код заказа";"Функция пневмоцилиндра";"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Тип направляющей";"Исполнение штока";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал направляющих";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
ELS16x10-S-AF;"Двустороннего действия";16;10;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";21987.25;"0 шт"
ELS16x125-S-AS;"Двустороннего действия";16;125;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";43081.29;"0 шт"
ELS16x100-S-AS;"Двустороннего действия";16;100;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";38751.16;"0 шт"
ELS16x75-S-AS;"Двустороннего действия";16;75;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";34427.49;"0 шт"
ELS16x50-S-AS;"Двустороннего действия";16;50;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";26427.42;"0 шт"
ELS16x40-S-AS;"Двустороннего действия";16;40;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";25346.51;"0 шт"
ELS16x30-S-AS;"Двустороннего действия";16;30;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24265.59;"0 шт"
ELS16x20-S-AS;"Двустороннего действия";16;20;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23398.27;"0 шт"
ELS16x10-S-AS;"Двустороннего действия";16;10;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22537.42;"0 шт"
ELS16x125-S-A;"Двустороннего действия";16;125;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";43948.61;"0 шт"
ELS16x100-S-A;"Двустороннего действия";16;100;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";39618.48;"0 шт"
ELS16x75-S-A;"Двустороннего действия";16;75;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";35301.29;"0 шт"
ELS16x50-S-A;"Двустороннего действия";16;50;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27294.74;"0 шт"
ELS16x40-S-A;"Двустороннего действия";16;40;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";26213.83;"0 шт"
ELS16x30-S-A;"Двустороннего действия";16;30;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";25132.91;"0 шт"
ELS16x20-S-A;"Двустороннего действия";16;20;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24265.59;"0 шт"
ELS16x10-S-A;"Двустороннего действия";16;10;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23404.74;"0 шт"
ELS12x75-S-A;"Двустороннего действия";12;75;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";33353.05;"0 шт"
ELS12x50-S-A;"Двустороннего действия";12;50;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";25352.98;"0 шт"
ELS12x40-S-A;"Двустороннего действия";12;40;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24485.66;"0 шт"
ELS12x30-S-A;"Двустороннего действия";12;30;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23618.33;"0 шт"
ELS12x20-S-A;"Двустороннего действия";12;20;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22971.08;"0 шт"
ELS12x10-S-A;"Двустороннего действия";12;10;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22323.82;"0 шт"
ELS12x75-S-AS;"Двустороннего действия";12;75;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";32485.73;"0 шт"
ELS12x50-S-AS;"Двустороннего действия";12;50;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24479.18;"0 шт"
ELS12x40-S-AS;"Двустороннего действия";12;40;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23618.33;"0 шт"
ELS12x30-S-AS;"Двустороннего действия";12;30;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22751.01;"0 шт"
ELS12x20-S-AS;"Двустороннего действия";12;20;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22103.76;"0 шт"
ELS12x10-S-AS;"Двустороннего действия";12;10;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";21456.50;"0 шт"
ELS12x75-S-AF;"Двустороннего действия";12;75;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";31935.56;"0 шт"
ELS12x50-S-AF;"Двустороннего действия";12;50;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23929.02;"0 шт"
ELS12x40-S-AF;"Двустороннего действия";12;40;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23068.17;"0 шт"
ELS12x30-S-AF;"Двустороннего действия";12;30;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22200.85;"0 шт"
ELS12x20-S-AF;"Двустороннего действия";12;20;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";21553.59;"0 шт"
ELS12x10-S-AF;"Двустороннего действия";12;10;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";20906.34;"0 шт"
ELS12x75-S-B;"Двустороннего действия";12;75;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";38498.73;"0 шт"
ELS12x50-S-B;"Двустороннего действия";12;50;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";30498.66;"0 шт"
ELS12x40-S-B;"Двустороннего действия";12;40;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";29631.33;"0 шт"
ELS12x30-S-B;"Двустороннего действия";12;30;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";28764.01;"0 шт"
ELS12x20-S-B;"Двустороннего действия";12;20;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";28116.76;"0 шт"
ELS12x10-S-B;"Двустороннего действия";12;10;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27469.50;"0 шт"
ELS12x75-S-BS;"Двустороннего действия";12;75;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";35087.69;"0 шт"
ELS12x50-S-BS;"Двустороннего действия";12;50;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27087.62;"0 шт"
ELS12x40-S-BS;"Двустороннего действия";12;40;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";26226.77;"0 шт"
ELS12x30-S-BS;"Двустороннего действия";12;30;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";25359.45;"0 шт"
ELS12x20-S-BS;"Двустороннего действия";12;20;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24712.20;"0 шт"
ELS12x10-S-BS;"Двустороннего действия";12;10;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24058.47;"0 шт"
ELS12x75-S-BF;"Двустороннего действия";12;75;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";34472.80;"0 шт"
ELS12x50-S-BF;"Двустороннего действия";12;50;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";26472.73;"0 шт"
ELS12x40-S-BF;"Двустороннего действия";12;40;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";25605.41;"0 шт"
ELS12x30-S-BF;"Двустороннего действия";12;30;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24738.09;"0 шт"
ELS12x20-S-BF;"Двустороннего действия";12;20;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24090.83;"0 шт"
ELS12x10-S-BF;"Двустороннего действия";12;10;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;136;102;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23443.58;"0 шт"
ELS8x50-S-BF;"Двустороннего действия";8;50;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";33709.04;"0 шт"
ELS8x40-S-BF;"Двустороннего действия";8;40;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";29385.38;"0 шт"
ELS8x30-S-BF;"Двустороннего действия";8;30;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24628.05;"0 шт"
ELS8x20-S-BF;"Двустороннего действия";8;20;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23980.80;"0 шт"
ELS8x10-S-BF;"Двустороннего действия";8;10;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23327.07;"0 шт"
ELS8x50-S-BS;"Двустороннего действия";8;50;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";34304.52;"0 шт"
ELS8x40-S-BS;"Двустороннего действия";8;40;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";29980.85;"0 шт"
ELS8x30-S-BS;"Двустороннего действия";8;30;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";25223.53;"0 шт"
ELS8x20-S-BS;"Двустороннего действия";8;20;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";24576.27;"0 шт"
ELS8x10-S-BS;"Двустороннего действия";8;10;Да;"Направляющая скольжения";Траверса;"Амортизатор спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23922.54;"0 шт"
ELS8x50-S-B;"Двустороннего действия";8;50;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";37599.04;"0 шт"
ELS8x40-S-B;"Двустороннего действия";8;40;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";33275.38;"0 шт"
ELS8x30-S-B;"Двустороннего действия";8;30;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";28518.06;"0 шт"
ELS8x20-S-B;"Двустороннего действия";8;20;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27870.80;"0 шт"
ELS8x10-S-B;"Двустороннего действия";8;10;Да;"Направляющая скольжения";Траверса;"Амортизаторы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27217.07;"0 шт"
ELS8x50-S-A;"Двустороннего действия";8;50;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";32472.78;"0 шт"
ELS8x40-S-A;"Двустороннего действия";8;40;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";28149.12;"0 шт"
ELS8x30-S-A;"Двустороннего действия";8;30;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";23391.80;"0 шт"
ELS8x20-S-A;"Двустороннего действия";8;20;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22744.54;"0 шт"
ELS8x10-S-A;"Двустороннего действия";8;10;Да;"Направляющая скольжения";Траверса;"Демпферы с двух сторон";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22097.29;"0 шт"
ELS8x50-S-AS;"Двустороннего действия";8;50;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";31715.50;"0 шт"
ELS8x40-S-AS;"Двустороннего действия";8;40;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27398.30;"0 шт"
ELS8x30-S-AS;"Двустороннего действия";8;30;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22640.98;"0 шт"
ELS8x20-S-AS;"Двустороннего действия";8;20;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";21987.25;"0 шт"
ELS8x10-S-AS;"Двустороннего действия";8;10;Да;"Направляющая скольжения";Траверса;"Демпфер спереди";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";21340;"0 шт"
ELS8x50-S-AF;"Двустороннего действия";8;50;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";31165.33;"0 шт"
ELS8x40-S-AF;"Двустороннего действия";8;40;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";26848.14;"0 шт"
ELS8x30-S-AF;"Двустороннего действия";8;30;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";22090.81;"0 шт"
ELS8x20-S-AF;"Двустороннего действия";8;20;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";21437.09;"0 шт"
ELS8x10-S-AF;"Двустороннего действия";8;10;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;60;45;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";20789.83;"0 шт"
ELS6x50-S-AF;"Двустороннего действия";6;50;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;34;25;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";20058.43;"0 шт"
ELS6x40-S-AF;"Двустороннего действия";6;40;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;34;25;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";19346.45;"0 шт"
ELS6x30-S-AF;"Двустороннего действия";6;30;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;34;25;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";18615.05;"0 шт"
ELS6x20-S-AF;"Двустороннего действия";6;20;Да;"Направляющая скольжения";Траверса;"Демпфер сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;34;25;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";18090.78;"0 шт"
ELS16x100-S-BF;"Двустороннего действия";16;100;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";40861.21;"0 шт"
ELS16x75-S-BF;"Двустороннего действия";16;75;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";36531.07;"0 шт"
ELS16x50-S-BF;"Двустороннего действия";16;50;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";28531;"0 шт"
ELS16x40-S-BF;"Двустороннего действия";16;40;Да;"Направляющая скольжения";Траверса;"Амортизатор сзади";M5x0,8;"Сжатый воздух (степень фильтрации 40 мкм)";0.15…0.7;-20...+70;241;207;Сталь;Алюминий;"Нержавеющая сталь";"TPU, NBR";27450.08;"0 шт"
